,company,name,ticker,date,brand,sales,transactions
4413508,Lyft,Lyft,LYFT,2018-11-28,Motivate,402,12.0
4409803,Lyft,Lyft,LYFT,2018-11-29,Lyft Rides,335819,22183.0
4411656,Lyft,Lyft,LYFT,2018-11-29,Lyft Scooters,0,0.0
4413509,Lyft,Lyft,LYFT,2018-11-29,Motivate,3452,91.0
4409804,Lyft,Lyft,LYFT,2018-11-30,Lyft Rides,420611,28366.0
4413510,Lyft,Lyft,LYFT,2018-11-30,Motivate,2228,114.0
4411657,Lyft,Lyft,LYFT,2018-11-30,Lyft Scooters,0,0.0
4413511,Lyft,Lyft,LYFT,2018-12-01,Motivate,3981,141.0
4409805,Lyft,Lyft,LYFT,2018-12-01,Lyft Rides,488784,33299.0
4411658,Lyft,Lyft,LYFT,2018-12-01,Lyft Scooters,0,0.0
4409806,Lyft,Lyft,LYFT,2018-12-02,Lyft Rides,416990,28338.0
4413512,Lyft,Lyft,LYFT,2018-12-02,Motivate,1486,106.0
4411659,Lyft,Lyft,LYFT,2018-12-02,Lyft Scooters,0,0.0
4409807,Lyft,Lyft,LYFT,2018-12-03,Lyft Rides,340547,22510.0
4413513,Lyft,Lyft,LYFT,2018-12-03,Motivate,13180,547.0
4411660,Lyft,Lyft,LYFT,2018-12-03,Lyft Scooters,0,0.0
4413514,Lyft,Lyft,LYFT,2018-12-04,Motivate,3106,111.0
4411661,Lyft,Lyft,LYFT,2018-12-04,Lyft Scooters,0,0.0
4409808,Lyft,Lyft,LYFT,2018-12-04,Lyft Rides,338408,22747.0
4413515,Lyft,Lyft,LYFT,2018-12-05,Motivate,4115,167.0
4411662,Lyft,Lyft,LYFT,2018-12-05,Lyft Scooters,0,0.0
4409809,Lyft,Lyft,LYFT,2018-12-05,Lyft Rides,345142,23510.0
4411663,Lyft,Lyft,LYFT,2018-12-06,Lyft Scooters,0,0.0
4409810,Lyft,Lyft,LYFT,2018-12-06,Lyft Rides,364570,24596.0
4413516,Lyft,Lyft,LYFT,2018-12-06,Motivate,3113,128.0
4409811,Lyft,Lyft,LYFT,2018-12-07,Lyft Rides,482447,32052.0
4411664,Lyft,Lyft,LYFT,2018-12-07,Lyft Scooters,0,0.0
4413517,Lyft,Lyft,LYFT,2018-12-07,Motivate,3452,116.0
4411665,Lyft,Lyft,LYFT,2018-12-08,Lyft Scooters,0,0.0
4413518,Lyft,Lyft,LYFT,2018-12-08,Motivate,2061,106.0
4409812,Lyft,Lyft,LYFT,2018-12-08,Lyft Rides,545620,36310.0
4413519,Lyft,Lyft,LYFT,2018-12-09,Motivate,2054,106.0
4411666,Lyft,Lyft,LYFT,2018-12-09,Lyft Scooters,0,0.0
4409813,Lyft,Lyft,LYFT,2018-12-09,Lyft Rides,464983,30701.0
4413520,Lyft,Lyft,LYFT,2018-12-10,Motivate,3727,163.0
4409814,Lyft,Lyft,LYFT,2018-12-10,Lyft Rides,369047,23943.0
4411667,Lyft,Lyft,LYFT,2018-12-10,Lyft Scooters,0,0.0
4413521,Lyft,Lyft,LYFT,2018-12-11,Motivate,1826,64.0
4409815,Lyft,Lyft,LYFT,2018-12-11,Lyft Rides,329109,21685.0
4411668,Lyft,Lyft,LYFT,2018-12-11,Lyft Scooters,0,0.0
4409816,Lyft,Lyft,LYFT,2018-12-12,Lyft Rides,354029,23365.0
4411669,Lyft,Lyft,LYFT,2018-12-12,Lyft Scooters,0,0.0
4413522,Lyft,Lyft,LYFT,2018-12-12,Motivate,3077,125.0
4413523,Lyft,Lyft,LYFT,2018-12-13,Motivate,2594,71.0
4411670,Lyft,Lyft,LYFT,2018-12-13,Lyft Scooters,0,0.0
4409817,Lyft,Lyft,LYFT,2018-12-13,Lyft Rides,427225,27520.0
4409818,Lyft,Lyft,LYFT,2018-12-14,Lyft Rides,532837,34464.0
4411671,Lyft,Lyft,LYFT,2018-12-14,Lyft Scooters,0,0.0
4413524,Lyft,Lyft,LYFT,2018-12-14,Motivate,3104,130.0
4411672,Lyft,Lyft,LYFT,2018-12-15,Lyft Scooters,0,0.0
4409819,Lyft,Lyft,LYFT,2018-12-15,Lyft Rides,581403,37941.0
4413525,Lyft,Lyft,LYFT,2018-12-15,Motivate,2453,132.0
4409820,Lyft,Lyft,LYFT,2018-12-16,Lyft Rides,492656,32182.0
4413526,Lyft,Lyft,LYFT,2018-12-16,Motivate,3154,118.0
4411673,Lyft,Lyft,LYFT,2018-12-16,Lyft Scooters,0,0.0
4413527,Lyft,Lyft,LYFT,2018-12-17,Motivate,2099,95.0
4411674,Lyft,Lyft,LYFT,2018-12-17,Lyft Scooters,0,0.0
4409821,Lyft,Lyft,LYFT,2018-12-17,Lyft Rides,402987,25767.0
4411675,Lyft,Lyft,LYFT,2018-12-18,Lyft Scooters,0,0.0
4413528,Lyft,Lyft,LYFT,2018-12-18,Motivate,2109,106.0
4409822,Lyft,Lyft,LYFT,2018-12-18,Lyft Rides,348624,22206.0
4411676,Lyft,Lyft,LYFT,2018-12-19,Lyft Scooters,0,0.0
4409823,Lyft,Lyft,LYFT,2018-12-19,Lyft Rides,350346,23145.0
4413529,Lyft,Lyft,LYFT,2018-12-19,Motivate,2849,141.0
4411677,Lyft,Lyft,LYFT,2018-12-20,Lyft Scooters,0,0.0
4409824,Lyft,Lyft,LYFT,2018-12-20,Lyft Rides,392047,24827.0
4413530,Lyft,Lyft,LYFT,2018-12-20,Motivate,2253,117.0
4409825,Lyft,Lyft,LYFT,2018-12-21,Lyft Rides,462565,28836.0
4413531,Lyft,Lyft,LYFT,2018-12-21,Motivate,2013,81.0
4411678,Lyft,Lyft,LYFT,2018-12-21,Lyft Scooters,0,0.0
4411679,Lyft,Lyft,LYFT,2018-12-22,Lyft Scooters,0,0.0
4413532,Lyft,Lyft,LYFT,2018-12-22,Motivate,2134,95.0
4409826,Lyft,Lyft,LYFT,2018-12-22,Lyft Rides,462127,28186.0
4413533,Lyft,Lyft,LYFT,2018-12-23,Motivate,2558,100.0
4409827,Lyft,Lyft,LYFT,2018-12-23,Lyft Rides,383405,23552.0
4411680,Lyft,Lyft,LYFT,2018-12-23,Lyft Scooters,0,0.0
4413534,Lyft,Lyft,LYFT,2018-12-24,Motivate,2009,72.0
4409828,Lyft,Lyft,LYFT,2018-12-24,Lyft Rides,282679,17307.0
4411681,Lyft,Lyft,LYFT,2018-12-24,Lyft Scooters,0,0.0
4411682,Lyft,Lyft,LYFT,2018-12-25,Lyft Scooters,0,0.0
4409829,Lyft,Lyft,LYFT,2018-12-25,Lyft Rides,231213,13560.0
4413535,Lyft,Lyft,LYFT,2018-12-25,Motivate,4177,92.0
4409830,Lyft,Lyft,LYFT,2018-12-26,Lyft Rides,242197,14342.0
4411683,Lyft,Lyft,LYFT,2018-12-26,Lyft Scooters,0,0.0
4413536,Lyft,Lyft,LYFT,2018-12-26,Motivate,2410,102.0
4413537,Lyft,Lyft,LYFT,2018-12-27,Motivate,3473,130.0
4411684,Lyft,Lyft,LYFT,2018-12-27,Lyft Scooters,0,0.0
4409831,Lyft,Lyft,LYFT,2018-12-27,Lyft Rides,305878,18528.0
4413538,Lyft,Lyft,LYFT,2018-12-28,Motivate,2644,111.0
4411685,Lyft,Lyft,LYFT,2018-12-28,Lyft Scooters,3,1.0
4409832,Lyft,Lyft,LYFT,2018-12-28,Lyft Rides,421588,25938.0
4411686,Lyft,Lyft,LYFT,2018-12-29,Lyft Scooters,11,5.0
4413539,Lyft,Lyft,LYFT,2018-12-29,Motivate,2762,144.0
4409833,Lyft,Lyft,LYFT,2018-12-29,Lyft Rides,417080,26130.0
4409834,Lyft,Lyft,LYFT,2018-12-30,Lyft Rides,404975,25514.0
4411687,Lyft,Lyft,LYFT,2018-12-30,Lyft Scooters,3,1.0
4413540,Lyft,Lyft,LYFT,2018-12-30,Motivate,2882,149.0
4411688,Lyft,Lyft,LYFT,2018-12-31,Lyft Scooters,35,11.0
4413541,Lyft,Lyft,LYFT,2018-12-31,Motivate,2552,105.0
4409835,Lyft,Lyft,LYFT,2018-12-31,Lyft Rides,464184,28936.0
4409836,Lyft,Lyft,LYFT,2019-01-01,Lyft Rides,489650,28544.0
4413542,Lyft,Lyft,LYFT,2019-01-01,Motivate,3974,156.0
4411689,Lyft,Lyft,LYFT,2019-01-01,Lyft Scooters,81,25.0
4413543,Lyft,Lyft,LYFT,2019-01-02,Motivate,1791,97.0
4409837,Lyft,Lyft,LYFT,2019-01-02,Lyft Rides,353423,20051.0
4411690,Lyft,Lyft,LYFT,2019-01-02,Lyft Scooters,154,34.0
4409838,Lyft,Lyft,LYFT,2019-01-03,Lyft Rides,304171,18142.0
4413544,Lyft,Lyft,LYFT,2019-01-03,Motivate,9142,508.0
4411691,Lyft,Lyft,LYFT,2019-01-03,Lyft Scooters,265,70.0
4413545,Lyft,Lyft,LYFT,2019-01-04,Motivate,2432,139.0
4409839,Lyft,Lyft,LYFT,2019-01-04,Lyft Rides,332043,21845.0
4411692,Lyft,Lyft,LYFT,2019-01-04,Lyft Scooters,283,89.0
4413546,Lyft,Lyft,LYFT,2019-01-05,Motivate,1412,121.0
4411693,Lyft,Lyft,LYFT,2019-01-05,Lyft Scooters,382,119.0
4409840,Lyft,Lyft,LYFT,2019-01-05,Lyft Rides,362600,24406.0
4411694,Lyft,Lyft,LYFT,2019-01-06,Lyft Scooters,186,61.0
4413547,Lyft,Lyft,LYFT,2019-01-06,Motivate,3292,165.0
4409841,Lyft,Lyft,LYFT,2019-01-06,Lyft Rides,335940,22391.0
4409842,Lyft,Lyft,LYFT,2019-01-07,Lyft Rides,278684,17879.0
4411695,Lyft,Lyft,LYFT,2019-01-07,Lyft Scooters,141,52.0
4413548,Lyft,Lyft,LYFT,2019-01-07,Motivate,3729,119.0
4411696,Lyft,Lyft,LYFT,2019-01-08,Lyft Scooters,311,94.0
4409843,Lyft,Lyft,LYFT,2019-01-08,Lyft Rides,299142,19499.0
4413549,Lyft,Lyft,LYFT,2019-01-08,Motivate,2279,91.0
4409844,Lyft,Lyft,LYFT,2019-01-09,Lyft Rides,319810,21562.0
4413550,Lyft,Lyft,LYFT,2019-01-09,Motivate,2058,105.0
4411697,Lyft,Lyft,LYFT,2019-01-09,Lyft Scooters,126,59.0
4409845,Lyft,Lyft,LYFT,2019-01-10,Lyft Rides,332682,22424.0
4411698,Lyft,Lyft,LYFT,2019-01-10,Lyft Scooters,173,78.0
4413551,Lyft,Lyft,LYFT,2019-01-10,Motivate,1631,124.0
4411699,Lyft,Lyft,LYFT,2019-01-11,Lyft Scooters,206,81.0
4409846,Lyft,Lyft,LYFT,2019-01-11,Lyft Rides,365314,24977.0
4413552,Lyft,Lyft,LYFT,2019-01-11,Motivate,1977,86.0
4409847,Lyft,Lyft,LYFT,2019-01-12,Lyft Rides,409353,28115.0
4413553,Lyft,Lyft,LYFT,2019-01-12,Motivate,1537,98.0
4411700,Lyft,Lyft,LYFT,2019-01-12,Lyft Scooters,177,41.0
4411701,Lyft,Lyft,LYFT,2019-01-13,Lyft Scooters,147,61.0
4413554,Lyft,Lyft,LYFT,2019-01-13,Motivate,1777,75.0
4409848,Lyft,Lyft,LYFT,2019-01-13,Lyft Rides,376622,25644.0
4411702,Lyft,Lyft,LYFT,2019-01-14,Lyft Scooters,133,48.0
4409849,Lyft,Lyft,LYFT,2019-01-14,Lyft Rides,308927,20232.0
4413555,Lyft,Lyft,LYFT,2019-01-14,Motivate,2430,89.0
4413556,Lyft,Lyft,LYFT,2019-01-15,Motivate,1174,66.0
4409850,Lyft,Lyft,LYFT,2019-01-15,Lyft Rides,287876,19020.0
4411703,Lyft,Lyft,LYFT,2019-01-15,Lyft Scooters,106,40.0
4409851,Lyft,Lyft,LYFT,2019-01-16,Lyft Rides,317329,21549.0
4411704,Lyft,Lyft,LYFT,2019-01-16,Lyft Scooters,87,30.0
4413557,Lyft,Lyft,LYFT,2019-01-16,Motivate,1644,60.0
4411705,Lyft,Lyft,LYFT,2019-01-17,Lyft Scooters,227,88.0
4409852,Lyft,Lyft,LYFT,2019-01-17,Lyft Rides,365864,24784.0
4413558,Lyft,Lyft,LYFT,2019-01-17,Motivate,2682,73.0
4411706,Lyft,Lyft,LYFT,2019-01-18,Lyft Scooters,332,113.0
4409853,Lyft,Lyft,LYFT,2019-01-18,Lyft Rides,415496,27751.0
4413559,Lyft,Lyft,LYFT,2019-01-18,Motivate,2286,100.0
4413560,Lyft,Lyft,LYFT,2019-01-19,Motivate,1978,106.0
4411707,Lyft,Lyft,LYFT,2019-01-19,Lyft Scooters,318,109.0
4409854,Lyft,Lyft,LYFT,2019-01-19,Lyft Rides,435268,29859.0
4409855,Lyft,Lyft,LYFT,2019-01-20,Lyft Rides,434054,30121.0
4413561,Lyft,Lyft,LYFT,2019-01-20,Motivate,1967,78.0
4411708,Lyft,Lyft,LYFT,2019-01-20,Lyft Scooters,326,104.0
4413562,Lyft,Lyft,LYFT,2019-01-21,Motivate,1334,48.0
4409856,Lyft,Lyft,LYFT,2019-01-21,Lyft Rides,338157,23139.0
4411709,Lyft,Lyft,LYFT,2019-01-21,Lyft Scooters,306,83.0
4413563,Lyft,Lyft,LYFT,2019-01-22,Motivate,1735,70.0
4409857,Lyft,Lyft,LYFT,2019-01-22,Lyft Rides,348900,23509.0
4411710,Lyft,Lyft,LYFT,2019-01-22,Lyft Scooters,176,70.0
4413564,Lyft,Lyft,LYFT,2019-01-23,Motivate,1686,89.0
4411711,Lyft,Lyft,LYFT,2019-01-23,Lyft Scooters,316,108.0
4409858,Lyft,Lyft,LYFT,2019-01-23,Lyft Rides,316628,21176.0
4413565,Lyft,Lyft,LYFT,2019-01-24,Motivate,1558,76.0
4411712,Lyft,Lyft,LYFT,2019-01-24,Lyft Scooters,182,69.0
4409859,Lyft,Lyft,LYFT,2019-01-24,Lyft Rides,334566,22535.0
4413566,Lyft,Lyft,LYFT,2019-01-25,Motivate,2212,100.0
4409860,Lyft,Lyft,LYFT,2019-01-25,Lyft Rides,393982,27233.0
4411713,Lyft,Lyft,LYFT,2019-01-25,Lyft Scooters,285,93.0
4413567,Lyft,Lyft,LYFT,2019-01-26,Motivate,1542,120.0
4409861,Lyft,Lyft,LYFT,2019-01-26,Lyft Rides,452867,31264.0
4411714,Lyft,Lyft,LYFT,2019-01-26,Lyft Scooters,996,239.0
4411715,Lyft,Lyft,LYFT,2019-01-27,Lyft Scooters,288,90.0
4413568,Lyft,Lyft,LYFT,2019-01-27,Motivate,2063,139.0
4409862,Lyft,Lyft,LYFT,2019-01-27,Lyft Rides,417589,28690.0
4409863,Lyft,Lyft,LYFT,2019-01-28,Lyft Rides,337829,22818.0
4413569,Lyft,Lyft,LYFT,2019-01-28,Motivate,1020,81.0
4411716,Lyft,Lyft,LYFT,2019-01-28,Lyft Scooters,206,59.0
4409864,Lyft,Lyft,LYFT,2019-01-29,Lyft Rides,317359,21271.0
4411717,Lyft,Lyft,LYFT,2019-01-29,Lyft Scooters,107,43.0
4413570,Lyft,Lyft,LYFT,2019-01-29,Motivate,2614,98.0
4411718,Lyft,Lyft,LYFT,2019-01-30,Lyft Scooters,123,56.0
4413571,Lyft,Lyft,LYFT,2019-01-30,Motivate,2132,117.0
4409865,Lyft,Lyft,LYFT,2019-01-30,Lyft Rides,310897,21370.0
4411719,Lyft,Lyft,LYFT,2019-01-31,Lyft Scooters,156,59.0
4413572,Lyft,Lyft,LYFT,2019-01-31,Motivate,2679,81.0
4409866,Lyft,Lyft,LYFT,2019-01-31,Lyft Rides,341626,23341.0
4413573,Lyft,Lyft,LYFT,2019-02-01,Motivate,1976,93.0
4409867,Lyft,Lyft,LYFT,2019-02-01,Lyft Rides,431860,29040.0
4411720,Lyft,Lyft,LYFT,2019-02-01,Lyft Scooters,428,134.0
4409868,Lyft,Lyft,LYFT,2019-02-02,Lyft Rides,486096,32750.0
4411721,Lyft,Lyft,LYFT,2019-02-02,Lyft Scooters,449,123.0
4413574,Lyft,Lyft,LYFT,2019-02-02,Motivate,1760,75.0
4409869,Lyft,Lyft,LYFT,2019-02-03,Lyft Rides,468985,31454.0
4411722,Lyft,Lyft,LYFT,2019-02-03,Lyft Scooters,537,135.0
4413575,Lyft,Lyft,LYFT,2019-02-03,Motivate,5159,362.0
4409870,Lyft,Lyft,LYFT,2019-02-04,Lyft Rides,393727,25232.0
4413576,Lyft,Lyft,LYFT,2019-02-04,Motivate,1953,117.0
4411723,Lyft,Lyft,LYFT,2019-02-04,Lyft Scooters,304,102.0
4411724,Lyft,Lyft,LYFT,2019-02-05,Lyft Scooters,297,100.0
4413577,Lyft,Lyft,LYFT,2019-02-05,Motivate,4708,133.0
4409871,Lyft,Lyft,LYFT,2019-02-05,Lyft Rides,349285,23163.0
4413578,Lyft,Lyft,LYFT,2019-02-06,Motivate,3203,130.0
4409872,Lyft,Lyft,LYFT,2019-02-06,Lyft Rides,349932,23078.0
4411725,Lyft,Lyft,LYFT,2019-02-06,Lyft Scooters,359,125.0
4411726,Lyft,Lyft,LYFT,2019-02-07,Lyft Scooters,324,120.0
4409873,Lyft,Lyft,LYFT,2019-02-07,Lyft Rides,356230,23410.0
4413579,Lyft,Lyft,LYFT,2019-02-07,Motivate,2277,95.0
4413580,Lyft,Lyft,LYFT,2019-02-08,Motivate,1832,124.0
4411727,Lyft,Lyft,LYFT,2019-02-08,Lyft Scooters,291,97.0
4409874,Lyft,Lyft,LYFT,2019-02-08,Lyft Rides,435144,28952.0
4409875,Lyft,Lyft,LYFT,2019-02-09,Lyft Rides,504257,34090.0
4413581,Lyft,Lyft,LYFT,2019-02-09,Motivate,1370,83.0
4411728,Lyft,Lyft,LYFT,2019-02-09,Lyft Scooters,282,88.0
4413582,Lyft,Lyft,LYFT,2019-02-10,Motivate,2662,141.0
4409876,Lyft,Lyft,LYFT,2019-02-10,Lyft Rides,463913,31733.0
4411729,Lyft,Lyft,LYFT,2019-02-10,Lyft Scooters,279,100.0
4409877,Lyft,Lyft,LYFT,2019-02-11,Lyft Rides,380067,25103.0
4413583,Lyft,Lyft,LYFT,2019-02-11,Motivate,2132,83.0
4411730,Lyft,Lyft,LYFT,2019-02-11,Lyft Scooters,182,77.0
4413584,Lyft,Lyft,LYFT,2019-02-12,Motivate,2927,94.0
4409878,Lyft,Lyft,LYFT,2019-02-12,Lyft Rides,321770,21723.0
4411731,Lyft,Lyft,LYFT,2019-02-12,Lyft Scooters,367,74.0
4411732,Lyft,Lyft,LYFT,2019-02-13,Lyft Scooters,291,68.0
4409879,Lyft,Lyft,LYFT,2019-02-13,Lyft Rides,440432,30570.0
4413585,Lyft,Lyft,LYFT,2019-02-13,Motivate,1749,49.0
4411733,Lyft,Lyft,LYFT,2019-02-14,Lyft Scooters,431,149.0
4413586,Lyft,Lyft,LYFT,2019-02-14,Motivate,2075,102.0
4409880,Lyft,Lyft,LYFT,2019-02-14,Lyft Rides,413154,28205.0
4409881,Lyft,Lyft,LYFT,2019-02-15,Lyft Rides,507830,33893.0
4413587,Lyft,Lyft,LYFT,2019-02-15,Motivate,1580,123.0
4411734,Lyft,Lyft,LYFT,2019-02-15,Lyft Scooters,471,157.0
4409882,Lyft,Lyft,LYFT,2019-02-16,Lyft Rides,501528,33849.0
4413588,Lyft,Lyft,LYFT,2019-02-16,Motivate,3084,137.0
4411735,Lyft,Lyft,LYFT,2019-02-16,Lyft Scooters,780,254.0
4409883,Lyft,Lyft,LYFT,2019-02-17,Lyft Rides,466858,31940.0
4413589,Lyft,Lyft,LYFT,2019-02-17,Motivate,2185,136.0
4411736,Lyft,Lyft,LYFT,2019-02-17,Lyft Scooters,478,158.0
4413590,Lyft,Lyft,LYFT,2019-02-18,Motivate,2007,103.0
4409884,Lyft,Lyft,LYFT,2019-02-18,Lyft Rides,369351,24706.0
4411737,Lyft,Lyft,LYFT,2019-02-18,Lyft Scooters,418,126.0
4411738,Lyft,Lyft,LYFT,2019-02-19,Lyft Scooters,344,117.0
4413591,Lyft,Lyft,LYFT,2019-02-19,Motivate,4012,140.0
4409885,Lyft,Lyft,LYFT,2019-02-19,Lyft Rides,381090,25228.0
4411739,Lyft,Lyft,LYFT,2019-02-20,Lyft Scooters,412,142.0
4413592,Lyft,Lyft,LYFT,2019-02-20,Motivate,2797,104.0
4409886,Lyft,Lyft,LYFT,2019-02-20,Lyft Rides,373979,24747.0
4411740,Lyft,Lyft,LYFT,2019-02-21,Lyft Scooters,345,118.0
4413593,Lyft,Lyft,LYFT,2019-02-21,Motivate,2594,119.0
4409887,Lyft,Lyft,LYFT,2019-02-21,Lyft Rides,366751,24538.0
4413594,Lyft,Lyft,LYFT,2019-02-22,Motivate,3101,111.0
4411741,Lyft,Lyft,LYFT,2019-02-22,Lyft Scooters,578,162.0
4409888,Lyft,Lyft,LYFT,2019-02-22,Lyft Rides,450786,29585.0
4413595,Lyft,Lyft,LYFT,2019-02-23,Motivate,3364,122.0
4409889,Lyft,Lyft,LYFT,2019-02-23,Lyft Rides,511906,33845.0
4411742,Lyft,Lyft,LYFT,2019-02-23,Lyft Scooters,562,197.0
4411743,Lyft,Lyft,LYFT,2019-02-24,Lyft Scooters,646,204.0
4413596,Lyft,Lyft,LYFT,2019-02-24,Motivate,2788,97.0
4409890,Lyft,Lyft,LYFT,2019-02-24,Lyft Rides,475971,31633.0
4411744,Lyft,Lyft,LYFT,2019-02-25,Lyft Scooters,437,148.0
4413597,Lyft,Lyft,LYFT,2019-02-25,Motivate,3523,102.0
4409891,Lyft,Lyft,LYFT,2019-02-25,Lyft Rides,379404,24376.0
4411745,Lyft,Lyft,LYFT,2019-02-26,Lyft Scooters,319,127.0
4409892,Lyft,Lyft,LYFT,2019-02-26,Lyft Rides,370310,23847.0
4413598,Lyft,Lyft,LYFT,2019-02-26,Motivate,3893,127.0
4411746,Lyft,Lyft,LYFT,2019-02-27,Lyft Scooters,509,190.0
4413599,Lyft,Lyft,LYFT,2019-02-27,Motivate,1908,77.0
4409893,Lyft,Lyft,LYFT,2019-02-27,Lyft Rides,357330,23258.0
4411747,Lyft,Lyft,LYFT,2019-02-28,Lyft Scooters,394,147.0
4409894,Lyft,Lyft,LYFT,2019-02-28,Lyft Rides,362975,23014.0
4413600,Lyft,Lyft,LYFT,2019-02-28,Motivate,4044,147.0
4413601,Lyft,Lyft,LYFT,2019-03-01,Motivate,2246,102.0
4411748,Lyft,Lyft,LYFT,2019-03-01,Lyft Scooters,333,118.0
4409895,Lyft,Lyft,LYFT,2019-03-01,Lyft Rides,445044,28064.0
4413602,Lyft,Lyft,LYFT,2019-03-02,Motivate,2106,99.0
4409896,Lyft,Lyft,LYFT,2019-03-02,Lyft Rides,521961,33307.0
4411749,Lyft,Lyft,LYFT,2019-03-02,Lyft Scooters,494,156.0
4409897,Lyft,Lyft,LYFT,2019-03-03,Lyft Rides,487346,31361.0
4411750,Lyft,Lyft,LYFT,2019-03-03,Lyft Scooters,524,154.0
4413603,Lyft,Lyft,LYFT,2019-03-03,Motivate,7158,409.0
4411751,Lyft,Lyft,LYFT,2019-03-04,Lyft Scooters,321,120.0
4409898,Lyft,Lyft,LYFT,2019-03-04,Lyft Rides,406696,25254.0
4413604,Lyft,Lyft,LYFT,2019-03-04,Motivate,3273,105.0
4411752,Lyft,Lyft,LYFT,2019-03-05,Lyft Scooters,392,144.0
4413605,Lyft,Lyft,LYFT,2019-03-05,Motivate,2229,101.0
4409899,Lyft,Lyft,LYFT,2019-03-05,Lyft Rides,368638,23281.0
4413606,Lyft,Lyft,LYFT,2019-03-06,Motivate,2911,102.0
4411753,Lyft,Lyft,LYFT,2019-03-06,Lyft Scooters,386,157.0
4409900,Lyft,Lyft,LYFT,2019-03-06,Lyft Rides,358189,22764.0
4413607,Lyft,Lyft,LYFT,2019-03-07,Motivate,2749,89.0
4409901,Lyft,Lyft,LYFT,2019-03-07,Lyft Rides,384374,23958.0
4411754,Lyft,Lyft,LYFT,2019-03-07,Lyft Scooters,614,222.0
4413608,Lyft,Lyft,LYFT,2019-03-08,Motivate,1835,97.0
4409902,Lyft,Lyft,LYFT,2019-03-08,Lyft Rides,442666,27764.0
4411755,Lyft,Lyft,LYFT,2019-03-08,Lyft Scooters,523,186.0
4409903,Lyft,Lyft,LYFT,2019-03-09,Lyft Rides,491884,31628.0
4411756,Lyft,Lyft,LYFT,2019-03-09,Lyft Scooters,934,331.0
4413609,Lyft,Lyft,LYFT,2019-03-09,Motivate,4390,212.0
4409904,Lyft,Lyft,LYFT,2019-03-10,Lyft Rides,456446,29308.0
4413610,Lyft,Lyft,LYFT,2019-03-10,Motivate,3225,178.0
4411757,Lyft,Lyft,LYFT,2019-03-10,Lyft Scooters,961,300.0
4413611,Lyft,Lyft,LYFT,2019-03-11,Motivate,4180,184.0
4409905,Lyft,Lyft,LYFT,2019-03-11,Lyft Rides,395715,24216.0
4411758,Lyft,Lyft,LYFT,2019-03-11,Lyft Scooters,787,266.0
4411759,Lyft,Lyft,LYFT,2019-03-12,Lyft Scooters,665,202.0
4409906,Lyft,Lyft,LYFT,2019-03-12,Lyft Rides,352117,22229.0
4413612,Lyft,Lyft,LYFT,2019-03-12,Motivate,3175,155.0
4411760,Lyft,Lyft,LYFT,2019-03-13,Lyft Scooters,764,266.0
4413613,Lyft,Lyft,LYFT,2019-03-13,Motivate,2025,146.0
4409907,Lyft,Lyft,LYFT,2019-03-13,Lyft Rides,367401,22868.0
4409908,Lyft,Lyft,LYFT,2019-03-14,Lyft Rides,352202,22326.0
4413614,Lyft,Lyft,LYFT,2019-03-14,Motivate,2681,197.0
4411761,Lyft,Lyft,LYFT,2019-03-14,Lyft Scooters,1157,349.0
4409909,Lyft,Lyft,LYFT,2019-03-15,Lyft Rides,460914,28123.0
4411762,Lyft,Lyft,LYFT,2019-03-15,Lyft Scooters,794,277.0
4413615,Lyft,Lyft,LYFT,2019-03-15,Motivate,2605,231.0
4411763,Lyft,Lyft,LYFT,2019-03-16,Lyft Scooters,1460,435.0
4409910,Lyft,Lyft,LYFT,2019-03-16,Lyft Rides,551128,34238.0
4413616,Lyft,Lyft,LYFT,2019-03-16,Motivate,4950,333.0
4413617,Lyft,Lyft,LYFT,2019-03-17,Motivate,5156,299.0
4411764,Lyft,Lyft,LYFT,2019-03-17,Lyft Scooters,1170,380.0
4409911,Lyft,Lyft,LYFT,2019-03-17,Lyft Rides,532254,32705.0
4411765,Lyft,Lyft,LYFT,2019-03-18,Lyft Scooters,777,255.0
4409912,Lyft,Lyft,LYFT,2019-03-18,Lyft Rides,430611,26262.0
4413618,Lyft,Lyft,LYFT,2019-03-18,Motivate,4034,207.0
4411766,Lyft,Lyft,LYFT,2019-03-19,Lyft Scooters,531,194.0
4409913,Lyft,Lyft,LYFT,2019-03-19,Lyft Rides,359851,22366.0
4413619,Lyft,Lyft,LYFT,2019-03-19,Motivate,3998,188.0
4411767,Lyft,Lyft,LYFT,2019-03-20,Lyft Scooters,709,244.0
4409914,Lyft,Lyft,LYFT,2019-03-20,Lyft Rides,367258,23227.0
4413620,Lyft,Lyft,LYFT,2019-03-20,Motivate,5161,189.0
4409915,Lyft,Lyft,LYFT,2019-03-21,Lyft Rides,394748,24220.0
4413621,Lyft,Lyft,LYFT,2019-03-21,Motivate,2247,112.0
4411768,Lyft,Lyft,LYFT,2019-03-21,Lyft Scooters,672,207.0
4413622,Lyft,Lyft,LYFT,2019-03-22,Motivate,2966,139.0
4411769,Lyft,Lyft,LYFT,2019-03-22,Lyft Scooters,801,237.0
4409916,Lyft,Lyft,LYFT,2019-03-22,Lyft Rides,478255,29904.0
4413623,Lyft,Lyft,LYFT,2019-03-23,Motivate,4391,218.0
4411770,Lyft,Lyft,LYFT,2019-03-23,Lyft Scooters,1224,376.0
4409917,Lyft,Lyft,LYFT,2019-03-23,Lyft Rides,501873,31941.0
